1781014561,34.69,46
1781015482,34.09,48
1781016388,34.09,48
1781016992,34.09,48
1781017594,34.09,48
1781018194,34.09,48
1781018194,34.09,48
1781019094,33.32,52
1781019698,33.32,52
1781020307,33.32,52
1781021057,33.32,52
1781021556,33.32,52
1781022315,33.32,52
1781023938,32.76,55
1781023938,32.76,55
1781025459,32.76,55
1781026048,32.76,55
1781026650,32.35,54
1781026979,32.35,54
1781027857,32.35,54
